"url_name","id","item_name"
"virtuos_forge","5c1bda1914a8e4006b1dad8c","Virtuos Forge"
"akvasto_prime_blueprint","5bebf1713ffcc704caf38cf6","Akvasto Prime Blueprint"
"akvasto_prime_link","5bebf1713ffcc704caf38cf7","Akvasto Prime Link"
"contamination_casing","5c1bda1914a8e4006b1dad8d","Contamination Casing"
"onkkos_command_post_scene","5bebf1713ffcc704caf38cf8","Onkko's Command Post Scene"
"flux_overdrive","5870156c937cde2c9d378ac0","Flux Overdrive"
"onorix_blade","5783bf54d9b6753790c89e97","Onorix Blade"
"venka_prime_set","58358e1d2c2ada00655a4ef7","Venka Prime Set"
"suppress","54a74455e779892d5e5156c2","Suppress"
"target_fixation","54a74454e779892d5e5155cd","Target Fixation"
"maglev","54a74454e779892d5e5155ce","Maglev"
"cleanse_grineer","54a74454e779892d5e5155df","Cleanse Grineer"
"heightened_reflexes","567af35fcbfa8f05d076a512","Heightened Reflexes"
"hunt","54a74454e779892d5e5155e2","Hunt"
"orthos_prime_blueprint","54a73e65e779893a797fff51","Orthos Prime Blueprint"
"hall_of_malevolence","54a74454e779892d5e5155e4","Hall Of Malevolence"
"smite_grineer","54a74454e779892d5e5155e6","Smite Grineer"
"firestorm","54a74454e779892d5e5155e7","Firestorm"
"bane_of_corpus","54a74454e779892d5e5155e8","Bane Of Corpus"
"berserker","54a74454e779892d5e5155e9","Berserker Fury"
"curative_undertow","54a74455e779892d5e5156d7","Curative Undertow"
"loose_magazine","567af35fcbfa8f05d076a51a","Loose Magazine"
"life_strike","54a74455e779892d5e5156d8","Life Strike"
"handspring","54a74454e779892d5e5155ea","Handspring"
"paris_prime_grip","54a73e65e779893a797fff53","Paris Prime Grip"
"lucky_shot","567af35fcbfa8f05d076a51b","Lucky Shot"
"electrified_barrel","54a74455e779892d5e5156db","Electrified Barrel"
"maximum_capacity","567af35fcbfa8f05d076a51c","Maximum Capacity"
"savior_decoy","584470092c2ada00787e0888","Savior Decoy"
"stalking_fan","54a74455e779892d5e5156dc","Stalking Fan"
"primed_bane_of_corrupted","5992f2fa6a92654847b8df2a","Primed Bane Of Corrupted"
"warm_coat","54a74455e779892d5e5156e4","Warm Coat"
"tainted_mag","54a74455e779892d5e5156e5","Tainted Mag"
"tactical_retreat","567af35fcbfa8f05d076a523","Tactical Retreat"
"bright_purity","54a74454e779892d5e51568a","Bright Purity"
"frigid_blast","54a74455e779892d5e51569d","Frigid Blast"
"shrapnel_rounds_(marelok)","56dac5b45cc639de0a45c528","Shrapnel Rounds"
"bleeding_edge","54a74454e779892d5e515593","Bleeding Edge"
"pax_seeker","5bf54b483ffcc7066e7eb855","Pax Seeker"
"mesa_prime_blueprint","5c182b739603780081b09a55","Mesa Prime Blueprint"
"equinox_prime_neuroptics","5ca28670fc2db2035eae05a5","Equinox Prime Neuroptics"
"redeemer_prime_blueprint","5c196fae96037800ddadac16","Redeemer Prime Blueprint"
"virtuos_spike","5c1bda0d14a8e4006b1dad6e","Virtuos Spike"
"tipedo_prime_blueprint","5ca28670fc2db2035eae059f","Tipedo Prime Blueprint"
"serrated_edges","567af35fcbfa8f05d076a4f1","Serrated Edges"
"flame_repellent","54a74454e779892d5e515591","Flame Repellent"
"quanta_vandal","570e384396c62ba9d1795d21","Quanta Vandal"
"mara_detron","54c6860ce7798913933a7a43","Mara Detron"
"shock_absorbers","54a74454e779892d5e515597","Shock Absorbers"
"bronco_prime_receiver","54a73e65e779893a797fff38","Bronco Prime Receiver"
"mutalist_nav_coordinates","54d4c752e77989282cc8b0a0","Mutalist Alad V Nav Coordinate"
"burston_prime_blueprint","54a73e65e779893a797fff3a","Burston Prime Blueprint"
"soft_hands","567af35fcbfa8f05d076a4f6","Soft Hands"
"spring_loaded_broadhead","567af35fcbfa8f05d076a4f7","Spring-loaded Broadhead"
"rift_torrent","54e0c9eee7798903744178ab","Rift Torrent"
"burston_prime_stock","54a73e65e779893a797fff3c","Burston Prime Stock"
"sword_alone","567af35fcbfa8f05d076a4fc","Sword Alone"
"tactical_reload","567af35fcbfa8f05d076a4fd","Tactical Reload"
"hikou_prime_blueprint","54a73e65e779893a797fff46","Hikou Prime Blueprint"
"tear_gas","567af35fcbfa8f05d076a4fe","Tear Gas"
"primed_slip_magazine","554d3f0ce779894445a848fc","Primed Slip Magazine"
"shelter","554d3f0ce779894445a848fd","Shelter"
"gemini_cross","54a74455e779892d5e5156e1","Gemini Cross"
"rupture","54a74454e779892d5e515671","Rupture"
"arcane_vanguard_rhino_helmet","54aaefabe779892ce54c8980","Arcane Vanguard Helmet"
"fomorian_accelerant","5729bd18cb59ed5a9b484e92","Fomorian Accelerant"
"primed_flow","54c68672e7798913ba044082","Primed Flow"
"imperator_vandal_blueprint","5740c1679d238d4a03d28514","Imperator Vandal Blueprint"
"primed_pistol_ammo_mutation","54dd276ee7798934e7afad13","Primed Pistol Ammo Mutation"
"arcane_pendragon_excalibur_helmet","54aaefc3e779893b1ffe451d","Arcane Pendragon Helmet"
"prisma_veritux","54dd278ae7798934ecce4f0a","Prisma Veritux"
"resonance","54e0c9eee7798903744178a9","Resonance"
"ballistic_bullseye","54e0c9eee7798903744178af","Ballistic Bullseye"
"volt_prime_blueprint","55244820e779890907ef6805","Volt Prime Blueprint"
"piercing_navigator","58f0ee99aa4b70452a173073","Piercing Navigator"
"gas_city_alads_laboratory_scene","5d322d0f74bdad027da4d06e","Gas City Alad's Laboratory Scene"
"magnum_force","54a74454e779892d5e5155d3","Magnum Force"
"expel_corpus","54a74455e779892d5e51569f","Expel Corpus"
"ember_prime_chassis","54a73e65e779893a797fff7e","Ember Prime Chassis"
"arcane_tempo","5667519a5dcbc186f0536bd4","Arcane Tempo"
"madurai_lens","5667576ddb7c7a568a8d45bf","Madurai Lens"
"unairu_lens","5667576ddb7c7a568a8d45c3","Unairu Lens"
"cunning_drift","566759c8db7c7a568a8d45c6","Cunning Drift"
"endurance_drift","566759c8db7c7a568a8d45c7","Endurance Drift"
"abating_link","54e644ffe779897594fa68d2","Abating Link"
"power_drift","566759c8db7c7a568a8d45c8","Power Drift"
"speed_drift","566759c8db7c7a568a8d45c9","Speed Drift"
"hallowed_eruption","54e64500e779897594fa68d4","Hallowed Eruption"
"stealth_drift","566759c8db7c7a568a8d45ca","Stealth Drift"
"rhino_prime_chassis","54a73e65e779893a797fff78","Rhino Prime Chassis"
"cutting_edge","54a74454e779892d5e5155d9","Cutting Edge"
"iron_shrapnel","54e64500e779897594fa68d5","Iron Shrapnel"
"akbronco_prime_set","56783f24cbfa8f0432dd898d","Akbronco Prime Set"
"contagious_spread","54a74454e779892d5e5155da","Contagious Spread"
"arcane_agility","55108594e77989728d5100c6","Arcane Agility"
"piercing_roar","5526aec1e779896af941825f","Piercing Roar"
"carrier_prime_set","56783f24cbfa8f0432dd8996","Carrier Prime Set"
"hushed_invisibility","5526aec1e779896af9418260","Hushed Invisibility"
"dakra_prime_set","56783f24cbfa8f0432dd8997","Dakra Prime Set"
"pilfering_swarm","5526aec1e779896af9418261","Pilfering Swarm"
"diamond_skin","54a74454e779892d5e5155dc","Diamond Skin"
"dera_vandal_set","56783f24cbfa8f0432dd8998","Dera Vandal Set"
"toxic_sequence","54a74454e779892d5e5155e3","Toxic Sequence"
"latron_wraith_blueprint","57962daf19aaba0b00a9b1b1","Latron Wraith Blueprint"
"latron_wraith_receiver","57962daf19aaba0b00a9b1b2","Latron Wraith Receiver"
"latron_wraith_stock","57962daf19aaba0b00a9b1b3","Latron Wraith Stock"
"latron_wraith_set","57962daf19aaba0b00a9b1b4","Latron Wraith Set"
"territorial_aggression","57b4e5486f6b2fda8ea6caa0","Territorial Aggression"
"swipe","57b4e5486f6b2fda8ea6caa1","Swipe"
"pounce","57b4e5486f6b2fda8ea6caa2","Pounce"
"sharpened_claws","57b4e5486f6b2fda8ea6caa3","Sharpened Claws"
"twin_vipers_wraith_link","57bc948ae506eb45ea25144e","Twin Vipers Wraith Link"
"twin_vipers_wraith_receivers","57bc948ae506eb45ea25144f","Twin Vipers Wraith Receivers"
"twin_vipers_wraith_set","57bc94bae506eb45ea251450","Twin Vipers Wraith Set"
"enemy_radar","54a74455e779892d5e5156c6","Enemy Radar"
"nekros_prime_chassis","57bc9a40e506eb45ea251452","Nekros Prime Chassis"
"arcane_bodyguard","5d8765de7ea27b08950c13b8","Arcane Bodyguard"
"arcane_primary_charger","5d8765de7ea27b08950c13bf","Arcane Primary Charger"
"swift_momentum","5d8765de7ea27b08950c13c0","Swift Momentum"
"combat_discipline","5d8765de7ea27b08950c13c1","Combat Discipline"
"arcane_blade_charger","5d8765de7ea27b08950c13c4","Arcane Blade Charger"
"melee_guidance","5d8765df7ea27b08950c13c8","Melee Guidance"
"atlas_prime_chassis","5d9385b17ea27b0a28fd75b8","Atlas Prime Chassis"
"dethcube_prime_carapace","5d93ca107ea27b0a87566f5f","Dethcube Prime Carapace"
"dethcube_prime_cerebrum","5d93ca107ea27b0a87566f62","Dethcube Prime Cerebrum"
"tekko_prime_gauntlet","5d93ca117ea27b0a87566f65","Tekko Prime Gauntlet"
"dethcube_prime_blueprint","5d93ca117ea27b0a87566f6a","Dethcube Prime Blueprint"
"dethcube_prime_set","5d93ca117ea27b0a87566f6b","Dethcube Prime Set"
"glacial_edge","54a74455e779892d5e515695","Glacial Edge"
"organ_shatter","54a74455e779892d5e5156ae","Organ Shatter"
"limbo_prime_systems","5b2987abeb069f0536234279","Limbo Prime Systems"
"runtime","5dbe9b077ea27b0ffe3ca268","Runtime"
"hit_and_run","5dbe9b137ea27b0ffe3ca286","Hit And Run"
"ivara_prime_neuroptics","5df8b0ab1456970087cd9b01","Ivara Prime Neuroptics"
"ivara_prime_chassis","5df8b0ab1456970087cd9b02","Ivara Prime Chassis"
"ivara_prime_systems","5df8b0ac1456970087cd9b03","Ivara Prime Systems"
"baza_prime_blueprint","5df955121456970150510f21","Baza Prime Blueprint"
"baza_prime_set","5df955121456970150510f22","Baza Prime Set"
"aksomati_prime_set","5df955131456970150510f23","Aksomati Prime Set"
"aksomati_prime_link","5df955131456970150510f24","Aksomati Prime Link"
"baza_prime_stock","5df955131456970150510f25","Baza Prime Stock"
"aksomati_prime_receiver","5df955131456970150510f26","Aksomati Prime Receiver"
"gram_prime_handle","5baa8bbf4567de01ac283492","Gram Prime Handle"
"primed_reach","54dd265ce7798934d026f6fc","Primed Reach"
"warding_thurible","5b50a3ad3a84fd02a782324c","Warding Thurible"
"helios_prime_blueprint","58b57068eb26db5c31192118","Helios Prime Blueprint"
"terminal_velocity","54a74455e779892d5e5156e6","Terminal Velocity"
"ice_storm","54a74455e779892d5e5156e7","Ice Storm"
"cyclone_kraken","592c30c5011e88f094afec7c","Cyclone Kraken"
"karak_wraith_receiver","5667568bf9001cd2824a682a","Karak Wraith Receiver"
"orvius_disc","58f0efdfaa4b70452a173076","Orvius Disc"
"vazarin_lens","5667576ddb7c7a568a8d45c0","Vazarin Lens"
"sinking_talon","54a74455e779892d5e5156ed","Sinking Talon"
"health_conversion","56dac8d25cc639de0a45c52d","Health Conversion"
"reflex_coil","54a74455e779892d5e5156f4","Reflex Coil"
"vasto_prime_receiver","54a73e65e779893a797fff67","Vasto Prime Receiver"
"searing_leap","567af35fcbfa8f05d076a4f0","Searing Leap"
"loot_detector","54a74454e779892d5e5155f7","Loot Detector"
"repelling_bastille","54e644ffe779897594fa68cc","Repelling Bastille"
"hollowed_bullets","54a74454e779892d5e515590","Hollowed Bullets"
"scimitar_engines","571955b94445c3e28b80fc80","Scimitar Engines"
"ironclad_charge","54a74454e779892d5e515615","Ironclad Charge"
"veils_binding_scene","58e6407ada6e257f670cf071","Veil's Binding Scene"
"magus_drive","5c1bda2014a8e4006b1dad98","Magus Drive"
"quick_reload","5c1bd9fd14a8e4006b1dad50","Quick Reload"
"strain_fever","5c1bda0714a8e4006b1dad61","Strain Fever"
"archgun_ace","5c1bda0a14a8e4006b1dad67","Archgun Ace"
"mad_stack","5c1bda0c14a8e4006b1dad6a","Mad Stack"
"teeming_virulence","5cb04869fc2db2068006980f","Teeming Virulence"
"fortuna_scene","5c1e62d3817a0d0092fb160a","Fortuna Scene"
"tipedo_prime_ornament","5ca28670fc2db2035eae059d","Tipedo Prime Ornament"
"stradavar_prime_receiver","5ca28670fc2db2035eae05a3","Stradavar Prime Receiver"
"snipetron_vandal_barrel","5703ed10a064f4ab755dc139","Snipetron Vandal Barrel"
"arcane_scorpion_ash_helmet","54aaf259e7798948f1b718c7","Arcane Scorpion Helmet"
"wyrm_prime_cerebrum","54ca4329e779891a21d036bd","Wyrm Prime Cerebrum"
"spry_sights","567af35fcbfa8f05d076a4f8","Spry Sights"
"targeting_receptor","54a74454e779892d5e515619","Targeting Receptor"
"ayatan_valana_sculpture","58d8f22a11efe42a5e5231fe","Ayatan Valana Sculpture"
"bane_of_infested","54a74454e779892d5e5155c2","Bane Of Infested"
"shocking_touch","54a74454e779892d5e5155c3","Shocking Touch"
"cyngas_barrel","5783bf69d9b6753790c89e9b","Cyngas Barrel"
"sprint_boost","54a74454e779892d5e5155c8","Sprint Boost"
"cyngas_stock","5783bf71d9b6753790c89e9d","Cyngas Stock"
"furious_javelin","54a74455e779892d5e5156cb","Furious Javelin"
"lex_prime_blueprint","54a73e65e779893a797fff4e","Lex Prime Blueprint"
"draining_gloom","585a925a2c2ada004285df01","Draining Gloom"
"gas_city_elemental_refinement_scene","5d322d0f74bdad027da4d07a","Gas City Elemental Refinement Scene"
"hellfire","54a74455e779892d5e5156c9","Hellfire"
"precision_munition","585a93312c2ada00552edf0f","Precision Munition"
"argon_plating","54a74455e779892d5e5156cd","Argon Plating"
"corpus_void_key","56463b04b66f83585da94c6a","Corpus Void Key"
"hikou_prime_set","56783f24cbfa8f0432dd899e","Hikou Prime Set"
"seeker","54a74454e779892d5e5155fc","Seeker"
"molten_impact","54a74455e779892d5e515694","Molten Impact"
"orthos_prime_handle","54a73e65e779893a797fff52","Orthos Prime Handle"
"reaper_prime_blade","54a73e65e779893a797fff58","Reaper Prime Blade"
"rending_strike","54a74455e779892d5e5156a0","Rending Strike"
"ammo_stock","54a74455e779892d5e5156ba","Ammo Stock"
"self_destruct","54a74455e779892d5e5156bb","Self Destruct"
"spring_loaded_chamber","56a7b2941133f656cb085d90","Spring-loaded Chamber"
"accelerated_blast","54a74455e779892d5e5156bd","Accelerated Blast"
"scindo_prime_blueprint","54a73e65e779893a797fff5c","Scindo Prime Blueprint"
"tainted_shell","54a74455e779892d5e5156d0","Tainted Shell"
"stinging_truth","54a74455e779892d5e5156d2","Stinging Truth"
"repeater_clip","56a7b2991133f656cb085d91","Repeater Clip"
"killing_blow","54a74455e779892d5e5156d5","Killing Blow"
"embedded_catalyzer","56a7b29e1133f656cb085d92","Embedded Catalyzer"
"magma_chamber","54a74454e779892d5e5155ec","Magma Chamber"
"rebound","54a74454e779892d5e5155f1","Rebound"
"discharge_strike","56dac58b5cc639de0a45c521","Discharge Strike"
"arcane_storm_volt_helmet","54aaf21ee7798925c9182cee","Arcane Storm Helmet"
"reach","54a74454e779892d5e5155f2","Reach"
"anti_flak_plating","56dac5985cc639de0a45c524","Anti-flak Plating"
"tear_azurite","59eba86952f90ed715e14155","Tear Azurite"
"shotgun_riven_mod_(veiled)","58701655937cde2c9d378ac2","Shotgun Riven Mod"
"magus_cadence","5a0475076c4655012038ddbe","Magus Cadence"
"exodia_brave","5a0475086c4655012038ddc1","Exodia Brave"
"exodia_hunt","5a0475096c4655012038ddc2","Exodia Hunt"
"exodia_triumph","5a0475096c4655012038ddc3","Exodia Triumph"
"magus_nourish","5a0475096c4655012038ddc4","Magus Nourish"
"virtuos_shadow","5a04750a6c4655012038ddc5","Virtuos Shadow"
"ember_prime_systems","54a73e65e779893a797fff7a","Ember Prime Systems"
"frost_prime_chassis","54a73e65e779893a797fff7d","Frost Prime Chassis"
"rhino_prime_systems","54a73e65e779893a797fff7f","Rhino Prime Systems"
"ember_prime_blueprint","54a73e65e779893a797fff81","Ember Prime Blueprint"
"eroding_blight","54a74454e779892d5e5155a0","Eroding Blight"
"deadly_sequence","54a74454e779892d5e515666","Deadly Sequence"
"fever_strike","54a74454e779892d5e515669","Fever Strike"
"sawtooth_clip","54a74454e779892d5e51566a","Sawtooth Clip"
"arcane_essence_loki_helmet","54aaf140e779891f6ee18f9c","Arcane Essence Helmet"
"arcane_locust_ash_helmet","54aaf1a2e77989598d22c782","Arcane Locust Helmet"
"tempo_royale","5526aec0e779896af941825d","Tempo Royale"
"radian_sentirum","59eba86952f90ed715e14159","Radian Sentirum"
"prisma_gorgon","54c686fee7798913eda0615b","Prisma Gorgon"
"brain_storm_(grakata)","56dac5ac5cc639de0a45c526","Brain Storm"
"high_noon","54ca4260e7798919a4e9b429","High Noon"
"scattered_justice","54a74454e779892d5e5155f5","Scattered Justice"
"brutal_tide","54a74454e779892d5e5155fd","Brutal Tide"
"funnel_clouds","554d3f0ce779894445a848fb","Funnel Clouds"
"ash_prime_blueprint","559daa9fe779897b3263c2c7","Ash Prime Blueprint"
"decurion_receiver","5783bf2dd9b6753790c89e8f","Decurion Receiver"
"toxic_blight","54a74454e779892d5e5155bb","Toxic Blight"
"kavasa_prime_kubrow_collar_blueprint","56153727b66f836f91a8e849","Kavasa Prime Kubrow Collar Blueprint"
"ayatan_cyan_star","57e91e5cc76eb74c087f492c","Ayatan Cyan Star"
"fatal_acceleration","54a74454e779892d5e5155bc","Fatal Acceleration"
"phaedra_barrel","5783bf32d9b6753790c89e90","Phaedra Barrel"
"thiefs_wit","54a74454e779892d5e515646","Thief's Wit"
"furax_wraith_left_gauntlet","59e91860f25be4e10d36571e","Furax Wraith Left Gauntlet"
"melee_prowess","54a74454e779892d5e5155bd","Melee Prowess"
"ayatan_amber_star","57e91e5cc76eb74c087f492d","Ayatan Amber Star"
"prolonged_paralysis","54a74454e779892d5e515662","Prolonged Paralysis"
"rifle_riven_mod_(veiled)","584160cd43e4267b5b699191","Rifle Riven Mod"
"flak_shot","567af35fcbfa8f05d076a4d6","Flak Shot"
"follow_through","567af35fcbfa8f05d076a4d7","Follow Through"
"quickdraw","54a74454e779892d5e5155cb","Quickdraw"
"guardian_derision","58446fac2c2ada005650f88f","Guardian Derision"
"icy_avalanche","58446fc72c2ada0064aca003","Icy Avalanche"
"vay_hek_frequency_triangulator","598b06b4ab6b61be6fec0fb6","Vay Hek Frequency Triangulator"
"whiplash_mine","5ce7fd85d23a3b00908c4206","Whiplash Mine"
"odomedic","5ce7fd86d23a3b00908c4207","Odomedic"
"proton_jet","5ce7fd86d23a3b00908c4209","Proton Jet"
"security_override","5ce7fd86d23a3b00908c420a","Security Override"
"rift_haven","5ce7fd87d23a3b00908c420e","Rift Haven"
"machete_wraith","56153f3bb66f83707da7eef9","Machete Wraith"
"safeguard","57c20990022d3f62c0d81aa8","Safeguard"
"prova_vandal","56153f4cb66f837080b7120d","Prova Vandal"
"path_of_statues","57c20990022d3f62c0d81aa9","Path Of Statues"
"contagion_cloud","5615432bb66f8371035bfa22","Contagion Cloud"
"reaper_prime_set","56783f24cbfa8f0432dd89aa","Reaper Prime Set"
"immolated_radiance","57c73be094b4b0f159ab5e15","Immolated Radiance"
"vauban_prime_blueprint","573b7fbd0ec44a47787a690d","Vauban Prime Blueprint"
"carrier_prime_carapace","559daad1e779897b4be73862","Carrier Prime Carapace"
"full_capacity","567af35fcbfa8f05d076a50d","Full Capacity"
"magnetized_discharge","59385f6716efa3a742b15f5f","Magnetized Discharge"
"ankyros_prime_blueprint","54a73e65e779893a797fff25","Ankyros Prime Blueprint"
"inaros_tomb_scene","5953f8e78e34b5ed3cb3d9b8","Inaros Tomb Scene"
"boar_prime_barrel","54a73e65e779893a797fff2a","Boar Prime Barrel"
"oberon_prime_chassis","592dd262011e88f094afec7f","Oberon Prime Chassis"
"lock_and_load","567af35fcbfa8f05d076a4dd","Lock And Load"
"lunaro_arena_scene","58e6407ada6e257f670cf06e","Lunaro Arena Scene"
"silva_and_aegis_prime_blade","592dd262011e88f094afec8a","Silva & Aegis Prime Blade"
"arcane_guardian","551085bce7798972a9b2fc6e","Arcane Guardian"
"boltor_prime_blueprint","54a73e65e779893a797fff2f","Boltor Prime Blueprint"
"fast_deflection","5615432bb66f8371035bfa2c","Fast Deflection"
"sybaris_prime_set","592dd262011e88f094afec86","Sybaris Prime Set"
"oberon_prime_systems","592dd262011e88f094afec80","Oberon Prime Systems"
"baza_prime_receiver","5df955141456970150510f29","Baza Prime Receiver"
"primed_smite_infested","5dfea13a1456970294aff353","Primed Smite Infested"
"shedu_barrel","5dfea13d1456970294aff363","Shedu Barrel"
"shedu_receiver","5dfea1421456970294aff37f","Shedu Receiver"
"primed_smite_corpus","5dfea1431456970294aff388","Primed Smite Corpus"
"sentient_fountain_scene","5dfea1441456970294aff38c","Sentient Fountain Scene"
"shedu_set","5dfea1481456970294aff3a3","Shedu Set"
"shedu_chassis","5dfea1491456970294aff3a5","Shedu Chassis"
"void_cloak","5dff6e1014569703166749e6","Void Cloak"
"squad_renew","5dff6e1014569703166749f8","Squad Renew"
"section_density","5dff6e1014569703166749fd","Section Density"
"flow_burn","5dff6e101456970316674a01","Flow Burn"
"surging_dash","54e0c9eee7798903744178a8","Surging Dash"
"conductor","5b91784d0566c80216658ce8","Conductor"
"accumulating_whipclaw","5b91784d0566c80216658cea","Accumulating Whipclaw"
"heart_noctrul","5be5f5a03ffcc7038857f109","Heart Noctrul"
"photon_repeater","55397302e77989047f88411c","Photon Repeater"
"redeemer_prime_set","5c196faf96037800ddadac17","Redeemer Prime Set"
"hypothermic_shell","5c1bda0514a8e4006b1dad5f","Hypothermic Shell"
"warhead","5dff6e111456970316674a0c","Warhead"
"battle_stations","5e02154d14569703bf43e54a","Battle Stations"
"fiery_phoenix","5e02154e14569703bf43e54d","Phoenix Blaze"
"countermeasures","5e02154e14569703bf43e54e","Countermeasures"
"blood_forge","5e4145907b0275011bc5b7cd","Blood Forge"
"balefire_surge","5e4145907b0275011bc5b7ce","Balefire Surge"
"sentient_basin_scene","5e4145907b0275011bc5b7cf","Sentient Basin Scene"
"sentient_balcony_scene","5e4145907b0275011bc5b7d0","Sentient Balcony Scene"
"endless_lullaby","5e4145917b0275011bc5b7d1","Endless Lullaby"
"magus_accelerant","5c1bda1114a8e4006b1dad78","Magus Accelerant"
"galatine_prime_blueprint","57bc9c99e506eb45ea25145d","Galatine Prime Blueprint"
"aerial_ace","5e7caa01267539063de48c3f","Aerial Ace"
"energizing_shot","5e7caa02267539063de48c40","Energizing Shot"
"anchored_glide","5e7caa02267539063de48c41","Anchored Glide"
"venomous_clip","54a74455e779892d5e5156da","Venomous Clip"
"dera_vandal_barrel","56675652f9001cd2824a6825","Dera Vandal Barrel"
"counterweight","567af35fcbfa8f05d076a4d0","Counterweight"
"anti_grav_grenade","5ce7fd85d23a3b00908c4205","Anti-grav Grenade"
"brief_respite","57c05949d0d9ef638234e4af","Brief Respite"
"orthos_prime_set","56783f24cbfa8f0432dd89a8","Orthos Prime Set"
"hysterical_assault","57c73be094b4b0f159ab5e13","Hysterical Assault"
"adept_surge","567af35fcbfa8f05d076a4c6","Adept Surge"
"gorgon_frenzy","567af35fcbfa8f05d076a50e","Gorgon Frenzy"
"volt_prime_set","56783f24cbfa8f0432dd89b2","Volt Prime Set"
"esher_devar","59eba86952f90ed715e14156","Esher Devar"
"banshee_prime_neuroptics","58b57068eb26db5c3119210b","Banshee Prime Neuroptics"
"electro_pulse","5615432bb66f8371035bfa2d","Electro Pulse"
"neutralize","5615432bb66f8371035bfa2e","Neutralize"
"retrieve","5615432bb66f8371035bfa32","Retrieve"
"imperator_vandal_receiver","5740c1769d238d4a03d28516","Imperator Vandal Receiver"
"secura_lecta","57dbdc525e334907aa8edb58","Secura Lecta"
"amesha_systems","57dbdc685e334907aa8edb5b","Amesha Systems"
"amesha_wings","57dbdc685e334907aa8edb5c","Amesha Wings"
"amesha_harness","57dbdc685e334907aa8edb5d","Amesha Harness"
"amesha_set","57dbdc685e334907aa8edb5e","Amesha Set"
"elytron_harness","57dbdc745e334907aa8edb61","Elytron Harness"
"elytron_set","57dbdc745e334907aa8edb62","Elytron Set"
"itzal_systems","57dbdc825e334907aa8edb63","Itzal Systems"
"itzal_wings","57dbdc825e334907aa8edb64","Itzal Wings"
"itzal_harness","57dbdc825e334907aa8edb65","Itzal Harness"
"itzal_set","57dbdc825e334907aa8edb66","Itzal Set"
"ayatan_vaya_sculpture","57e91e65c76eb74c087f4932","Ayatan Vaya Sculpture"
"the_perrin_sequence_augment_mod","5800c6c9c021d9dc0a9f8916","The Perrin Sequence Augment Mod"
"new_loka_augment_mod","5800c6c9c021d9dc0a9f8918","New Loka Augment Mod"
"arbiters_of_hexis_augment_mod","5800c6c9c021d9dc0a9f8919","Arbiters of Hexis Augment Mod"
"charm","5788fad04fff472f131a135f","Charm"
"cats_eye","5788fad84fff472f131a1361","Cat's Eye"
"medi_pet_kit","580e38faca550948410af0a6","Medi-pet Kit"
"reaper_prime_handle","54a73e65e779893a797fff5a","Reaper Prime Handle"
"sicarus_prime_barrel","54a73e65e779893a797fff5e","Sicarus Prime Barrel"
"braton_prime_barrel","54a73e65e779893a797fff32","Braton Prime Barrel"
"purifying_flames","5615432bb66f8371035bfa30","Purifying Flames"
"overcharged","567af35fcbfa8f05d076a4e3","Overcharged"
"elytron_wings","57dbdc745e334907aa8edb60","Elytron Wings"
"mischief","5788fad54fff472f131a1360","Mischief"
"tigris_prime_set","57bc9c84e506eb45ea251455","Tigris Prime Set"
"shield_charger","580e38faca550948410af0a7","Shield Charger"
"rakta_dark_dagger","57dbdc525e334907aa8edb59","Rakta Dark Dagger"
"static_discharge","580e392dca550948410af0aa","Static Discharge"
"pain_threshold","580e392dca550948410af0ab","Pain Threshold"
"paris_prime_string","54a73e65e779893a797fff56","Paris Prime String"
"double_barrel_drift","567af35fcbfa8f05d076a4d2","Double-barrel Drift"
"gorgon_wraith_blueprint","591844575c170664fbd37eb3","Gorgon Wraith Blueprint"
"argon_scope","56a7b2741133f656cb085d8a","Argon Scope"
"explosive_demise","567af35fcbfa8f05d076a4d5","Explosive Demise"
"sicarus_prime_receiver","54a73e65e779893a797fff60","Sicarus Prime Receiver"
"mantis_engines","571955a04445c3e28b80fc7d","Mantis Engines"
"sure_shot","54a74454e779892d5e51559c","Sure Shot"
"glaive_prime_blade","54a73e65e779893a797fff43","Glaive Prime Blade"
"sapping_reach","554d3d13e77989430b114cb2","Sapping Reach"
"karak_wraith_set","56783f24cbfa8f0432dd899f","Karak Wraith Set"
"fragor_prime_set","573b802f0ec44a47787a6914","Fragor Prime Set"
"crimson_dervish","54a74454e779892d5e515626","Crimson Dervish"
"akstiletto_prime_blueprint","573b80450ec44a47787a6915","Akstiletto Prime Blueprint"
"akstiletto_prime_barrel","573b804a0ec44a47787a6916","Akstiletto Prime Barrel"
"deep_freeze","54a74454e779892d5e515627","Deep Freeze"
"akstiletto_prime_receiver","573b804f0ec44a47787a6917","Akstiletto Prime Receiver"
"physique","54a74454e779892d5e515628","Physique"
"akbolto_prime_receiver","5a311f83c2c9e90dfff475d4","Akbolto Prime Receiver"
"paris_prime_upper_limb","54a73e65e779893a797fff57","Paris Prime Upper Limb"
"akbolto_prime_blueprint","5a311f83c2c9e90dfff475d5","Akbolto Prime Blueprint"
"silva_and_aegis_prime_blueprint","592dd262011e88f094afec87","Silva & Aegis Prime Blueprint"
"scindo_prime_blade","54a73e65e779893a797fff5b","Scindo Prime Blade"
"euphona_prime_barrel","58b57068eb26db5c3119210f","Euphona Prime Barrel"
"mag_prime_blueprint","54a73e65e779893a797fff82","Mag Prime Blueprint"
